folder_name,file_name,label1,prob1,label2,prob2,label3,prob3,label4,prob4,label5,prob5,label6,prob6,label7,prob7,label8,prob8,label9,prob9,label10,prob10
C:\IMAGES_SNEV\Flickr\picos\2015\48417919397.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48417919397.jpg,barn,0.5784312,volcano,0.13038822,alp,0.08114301,viaduct,0.065174244,valley,0.060918655,cliff,0.018462408,church,0.018428827,castle,0.004451401,lakeside,0.0040381,stupa,0.003269726
C:\IMAGES_SNEV\Flickr\picos\2015\48422003651.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48422003651.jpg,swing,0.5330565,crane,0.114797615,flagpole,0.083741635,suspension_bridge,0.05192669,stage,0.043185625,pole,0.0413467,spotlight,0.03230539,beacon,0.016826568,pier,0.009614142,water_tower,0.008348842
C:\IMAGES_SNEV\Flickr\picos\2015\48422142246.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48422142246.jpg,padlock,0.33559546,balloon,0.31982484,spotlight,0.0634327,planetarium,0.052895885,swab,0.04579251,shower_curtain,0.030336555,solar_dish,0.01389012,toilet_seat,0.012500185,washbasin,0.011260035,toilet_tissue,0.009810768
C:\IMAGES_SNEV\Flickr\picos\2015\48432400976.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48432400976.jpg,volcano,0.36694565,alp,0.10076302,valley,0.08867688,wing,0.073265985,mountain_tent,0.057267252,beacon,0.03814476,castle,0.036845684,geyser,0.033690058,church,0.02112716,lakeside,0.013077338
C:\IMAGES_SNEV\Flickr\picos\2015\48432656476.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48432656476.jpg,church,0.15823518,pole,0.12020323,crane,0.09734874,radio_telescope,0.09155697,water_tower,0.062211934,beacon,0.052656278,stage,0.035034016,viaduct,0.03294809,suspension_bridge,0.029799638,barn,0.020453226
C:\IMAGES_SNEV\Flickr\picos\2015\48436712947.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48436712947.jpg,pineapple,0.31857085,monarch,0.20739727,ear,0.11821154,pomegranate,0.066309586,hip,0.055032216,admiral,0.040684737,corn,0.037262805,ladybug,0.01546395,wolf_spider,0.011515699,bee,0.010106111
C:\IMAGES_SNEV\Flickr\picos\2015\48436713032.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48436713032.jpg,buckeye,0.8207853,monarch,0.051678896,pot,0.043492395,cardoon,0.027539717,artichoke,0.015530454,banana,0.008866616,greenhouse,0.0041396436,daisy,0.0036440783,bee,0.002996571,picket_fence,0.0025657467
C:\IMAGES_SNEV\Flickr\picos\2015\48439134471.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48439134471.jpg,geyser,0.3514655,volcano,0.119607486,valley,0.090189114,lakeside,0.08636721,balloon,0.058741212,pitcher,0.032506622,beacon,0.026350962,alp,0.024364673,vase,0.021047354,acorn_squash,0.019718247
C:\IMAGES_SNEV\Flickr\picos\2015\48443215031.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48443215031.jpg,picket_fence,0.11394844,chainlink_fence,0.0848713,buckeye,0.07677761,birdhouse,0.04131986,pot,0.035691097,lorikeet,0.034876052,rapeseed,0.03211473,coral_reef,0.021314891,ear,0.019455964,pomegranate,0.018615592
C:\IMAGES_SNEV\Flickr\picos\2015\48487826521.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48487826521.jpg,buckeye,0.6268143,walking_stick,0.06021668,greenhouse,0.017315036,cardoon,0.015104618,pot,0.013018002,acorn,0.011299557,junco,0.011170528,centipede,0.009313698,green_snake,0.009178532,hip,0.0075024106
C:\IMAGES_SNEV\Flickr\picos\2015\48513184651.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48513184651.jpg,airliner,0.54763496,wing,0.26543134,warplane,0.1825301,space_shuttle,0.0018182662,aircraft_carrier,0.0013181109,liner,0.00018029167,ski,0.00014160218,crane,0.00013144786,dock,8.945979e-05,alp,8.273568e-05
C:\IMAGES_SNEV\Flickr\picos\2015\48595044581.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48595044581.jpg,acorn,0.86037296,buckeye,0.039544366,walking_stick,0.015054405,yellow_lady's_slipper,0.0069678714,pot,0.00695523,custard_apple,0.0037243776,fig,0.0035050323,mantis,0.0028504995,hip,0.0028259614,harvestman,0.0028223323
C:\IMAGES_SNEV\Flickr\picos\2015\48595045456.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48595045456.jpg,lemon,0.21257088,custard_apple,0.16795866,yellow_lady's_slipper,0.1429524,jackfruit,0.08703042,Granny_Smith,0.07474253,vine_snake,0.031045267,spider_web,0.024789644,chainlink_fence,0.012776195,pot,0.011630867,hip,0.010928065
C:\IMAGES_SNEV\Flickr\picos\2015\48595180482.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48595180482.jpg,ear,0.16040719,pot,0.13500954,cardoon,0.10373471,acorn,0.088476434,corn,0.06268972,bell_pepper,0.050879747,artichoke,0.050617382,fig,0.045206666,cabbage_butterfly,0.02406607,daisy,0.019266868
C:\IMAGES_SNEV\Flickr\picos\2015\48610903143.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48610903143.jpg,castle,0.9792677,church,0.0043582986,monastery,0.004078588,seashore,0.0022533436,web_site,0.0018087236,beacon,0.0017120935,cliff,0.0010449426,palace,0.0005983626,promontory,0.00034908508,bannister,0.00026142807
C:\IMAGES_SNEV\Flickr\picos\2015\48611263881.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48611263881.jpg,castle,0.93203855,church,0.02180305,beacon,0.018552283,monastery,0.008680705,web_site,0.0032310549,stupa,0.002100857,bell_cote,0.0019511769,barn,0.0015564285,cliff,0.0008946157,bannister,0.0007529523
C:\IMAGES_SNEV\Flickr\picos\2015\48611264181.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48611264181.jpg,castle,0.9973423,beacon,0.0010676737,church,0.0007870722,monastery,0.00032685284,web_site,6.0109323e-05,palace,4.703506e-05,seashore,2.6424517e-05,cliff,2.549428e-05,bell_cote,2.3042689e-05,mosque,2.2070448e-05
C:\IMAGES_SNEV\Flickr\picos\2015\48611376632.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48611376632.jpg,beacon,0.8895332,water_tower,0.023079535,castle,0.022763385,breakwater,0.012171296,pedestal,0.01083558,tractor,0.0058338232,mosque,0.0054323203,monastery,0.004143198,church,0.003590072,barn,0.0015351018
C:\IMAGES_SNEV\Flickr\picos\2015\48611416242.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48611416242.jpg,castle,0.999605,cliff,0.00017415023,church,6.668451e-05,seashore,4.84686e-05,monastery,2.5923562e-05,beacon,2.4624047e-05,promontory,1.0605002e-05,breakwater,7.405334e-06,hay,5.2109945e-06,valley,3.5986889e-06
C:\IMAGES_SNEV\Flickr\picos\2015\48621954926.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48621954926.jpg,buckeye,0.56982845,pot,0.13019784,picket_fence,0.08586508,greenhouse,0.023086153,daisy,0.019358577,birdhouse,0.017343247,worm_fence,0.01345799,orange,0.013084672,chainlink_fence,0.011600373,stone_wall,0.010044012
C:\IMAGES_SNEV\Flickr\picos\2015\48628681541.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48628681541.jpg,stinkhorn,0.6243683,coral_fungus,0.08545924,slug,0.03578581,sulphur_butterfly,0.028554944,bee,0.023197189,ant,0.021765737,monarch,0.019628277,zucchini,0.0149860745,daisy,0.014612213,earthstar,0.01275166
C:\IMAGES_SNEV\Flickr\picos\2015\48638661573.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48638661573.jpg,guillotine,0.97800833,chime,0.012297086,bell_cote,0.004548625,prison,0.001665889,suspension_bridge,0.0004544183,bannister,0.0004437317,lumbermill,0.00038446265,caldron,0.00028103834,gong,0.00018095484,church,0.00014339929
C:\IMAGES_SNEV\Flickr\picos\2015\48638738903.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48638738903.jpg,monastery,0.5977463,castle,0.37986806,church,0.013678152,palace,0.0052778805,bell_cote,0.0016216267,valley,0.00040115652,lakeside,0.00014142603,vault,0.00013720128,prison,0.00012756395,alp,0.00012302233
C:\IMAGES_SNEV\Flickr\picos\2015\48638795163.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48638795163.jpg,stone_wall,0.27733034,alp,0.15357876,valley,0.122914694,lakeside,0.052858043,mountain_tent,0.03613096,megalith,0.024945416,snowmobile,0.023318127,worm_fence,0.021001268,boathouse,0.020289745,wreck,0.017423594
C:\IMAGES_SNEV\Flickr\picos\2015\48639088706.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48639088706.jpg,monastery,0.45447782,castle,0.41997668,church,0.10397125,mosque,0.010266047,palace,0.003267533,bell_cote,0.0012700987,dome,0.00084009825,cinema,0.00072514854,alp,0.0007160881,vault,0.0006280739
C:\IMAGES_SNEV\Flickr\picos\2015\48639204786.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48639204786.jpg,alp,0.6578819,mountain_tent,0.12563515,valley,0.10137275,cliff,0.060936954,promontory,0.02107116,castle,0.0060440223,beacon,0.0046215346,geyser,0.003012474,tripod,0.0021875515,seashore,0.0018868542
C:\IMAGES_SNEV\Flickr\picos\2015\48651379411.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48651379411.jpg,buckeye,0.08329582,common_iguana,0.06232747,alligator_lizard,0.048859637,lakeside,0.03143881,picket_fence,0.030224493,wood_rabbit,0.025450446,coral_reef,0.02266704,cliff,0.021143889,pot,0.020882621,ant,0.01816018
C:\IMAGES_SNEV\Flickr\picos\2015\48651379466.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48651379466.jpg,maze,0.18823937,spider_web,0.15950017,chainlink_fence,0.07236278,worm_fence,0.060463328,greenhouse,0.048347738,stone_wall,0.041710924,picket_fence,0.040704105,cardoon,0.032587606,buckeye,0.03137239,great_grey_owl,0.02613304
C:\IMAGES_SNEV\Flickr\picos\2015\48677082427.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48677082427.jpg,macaw,0.24727574,coral_fungus,0.18335046,mantis,0.15165174,plow,0.06118849,greenhouse,0.039669868,swing,0.032496978,goldfish,0.025251776,chime,0.020650141,rock_crab,0.017455358,ear,0.01349346
C:\IMAGES_SNEV\Flickr\picos\2015\48681734057.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48681734057.jpg,alp,0.6016934,valley,0.21959643,mountain_tent,0.0915656,lakeside,0.010001629,castle,0.009168151,seashore,0.008648295,brassiere,0.006378306,canoe,0.0043367743,boathouse,0.004156908,tripod,0.004114066
C:\IMAGES_SNEV\Flickr\picos\2015\48684532478.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48684532478.jpg,wreck,0.97523093,plow,0.018349674,paddlewheel,0.0032915503,spiny_lobster,0.00034255558,worm_fence,0.00024729912,picket_fence,0.00015068414,web_site,0.000148778,shovel,0.00014487725,screen,0.00011548595,canoe,0.000106134656
C:\IMAGES_SNEV\Flickr\picos\2015\48684872206.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48684872206.jpg,wreck,0.97604454,plow,0.016620884,worm_fence,0.0018331062,barn,0.0015703286,picket_fence,0.00086408237,seashore,0.00040461204,tractor,0.0003975357,paddlewheel,0.00033285748,dam,0.00017426527,cliff,0.00014683133
C:\IMAGES_SNEV\Flickr\picos\2015\48758844173.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48758844173.jpg,obelisk,0.5677644,cannon,0.06332888,missile,0.05564041,projectile,0.0407743,sundial,0.033511214,breakwater,0.01974202,sandbar,0.015129766,wing,0.014238355,bannister,0.014123281,pier,0.012242402
C:\IMAGES_SNEV\Flickr\picos\2015\48758847598.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48758847598.jpg,dam,0.27341655,seashore,0.2730507,valley,0.20164165,cliff,0.14009584,promontory,0.043631565,wreck,0.028798962,lakeside,0.024515295,breakwater,0.0027664027,sandbar,0.0027207902,alp,0.0018643894
C:\IMAGES_SNEV\Flickr\picos\2015\48759167821.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48759167821.jpg,palace,0.20234132,castle,0.19140272,cab,0.16995712,triumphal_arch,0.08300959,bell_cote,0.068940334,obelisk,0.055119824,monastery,0.048521545,prison,0.024938954,pedestal,0.016996967,church,0.016687779
C:\IMAGES_SNEV\Flickr\picos\2015\48759357437.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48759357437.jpg,cliff,0.31216532,promontory,0.21671616,castle,0.14187336,cliff_dwelling,0.103155725,monastery,0.02125706,vault,0.017069895,alp,0.0131905405,megalith,0.012623304,seashore,0.012317669,lumbermill,0.010327149
C:\IMAGES_SNEV\Flickr\picos\2015\48828466978.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48828466978.jpg,pineapple,0.39530742,sea_urchin,0.3282362,peacock,0.0388812,centipede,0.0259079,spider_web,0.021146825,cardoon,0.016879877,ladybug,0.014991283,buckeye,0.013694572,ear,0.012567707,harvestman,0.011328594
C:\IMAGES_SNEV\Flickr\picos\2015\48841952931.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48841952931.jpg,greenhouse,0.13905913,macaw,0.09434635,pot,0.0709799,hummingbird,0.070215404,coral_fungus,0.06425443,lorikeet,0.04354054,hip,0.040448565,chime,0.025411366,stinkhorn,0.016422886,maypole,0.014122616
C:\IMAGES_SNEV\Flickr\picos\2015\48863480288.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48863480288.jpg,valley,0.3792345,castle,0.18158945,promontory,0.06498731,dam,0.05996934,seashore,0.05823964,beacon,0.05350045,cliff,0.051857088,water_ouzel,0.040734977,breakwater,0.03444354,lakeside,0.016998071
C:\IMAGES_SNEV\Flickr\picos\2015\48876169207.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48876169207.jpg,hip,0.48574516,macaw,0.22863916,pot,0.025212627,strawberry,0.017729295,bell_pepper,0.01663647,picket_fence,0.015757509,buckeye,0.013971427,rhinoceros_beetle,0.012914158,pomegranate,0.011885009,banana,0.010725712
C:\IMAGES_SNEV\Flickr\picos\2015\48902596018.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48902596018.jpg,hip,0.80483884,spider_web,0.054197952,pot,0.028366525,sulphur_butterfly,0.01362225,garden_spider,0.0096465405,monarch,0.009134476,yellow_lady's_slipper,0.0072217495,chainlink_fence,0.005657156,hummingbird,0.005572154,bee,0.0044982717
C:\IMAGES_SNEV\Flickr\picos\2015\48903328007.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48903328007.jpg,buckeye,0.9243435,acorn,0.0146233905,pot,0.01442877,chainlink_fence,0.009064295,picket_fence,0.0053329333,jackfruit,0.00448697,custard_apple,0.0024304772,lemon,0.0015889548,stone_wall,0.0009891492,park_bench,0.0007244203
C:\IMAGES_SNEV\Flickr\picos\2015\48934725212.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48934725212.jpg,electric_locomotive,0.75346416,passenger_car,0.17080751,steam_locomotive,0.04114942,freight_car,0.020337963,streetcar,0.011568932,trolleybus,0.0012588275,bullet_train,0.00087160355,trailer_truck,0.00010450344,recreational_vehicle,5.771024e-05,crane,5.4106782e-05
C:\IMAGES_SNEV\Flickr\picos\2015\48938331068.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\48938331068.jpg,fountain,0.99044,valley,0.008066654,geyser,0.00065957865,dam,0.00022365293,American_egret,9.722209e-05,lakeside,7.5338416e-05,picket_fence,6.5961794e-05,water_ouzel,5.882961e-05,cliff,5.825023e-05,alp,2.5401063e-05
C:\IMAGES_SNEV\Flickr\picos\2015\49018988297.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49018988297.jpg,picket_fence,0.30336195,chime,0.19943956,pot,0.19791315,daisy,0.052220333,birdhouse,0.04185139,thatch,0.029088397,greenhouse,0.020176632,barrow,0.015578511,cabbage_butterfly,0.012877153,worm_fence,0.012090294
C:\IMAGES_SNEV\Flickr\picos\2015\49045619081.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49045619081.jpg,stone_wall,0.9797649,maze,0.012442356,chain,0.0023132078,alp,0.0007739022,megalith,0.0005734454,worm_fence,0.0005032841,valley,0.00044325975,cliff,0.00031846203,castle,0.000232799,boa_constrictor,0.00022408567
C:\IMAGES_SNEV\Flickr\picos\2015\49104237502.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49104237502.jpg,seashore,0.756091,promontory,0.14543594,sandbar,0.060870446,beacon,0.012702804,castle,0.0046242634,breakwater,0.0036701595,wreck,0.0024352078,lakeside,0.0021906851,leatherback_turtle,0.0018368157,cliff,0.0016395804
C:\IMAGES_SNEV\Flickr\picos\2015\49122745317.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49122745317.jpg,picket_fence,0.35749668,pot,0.1460875,rain_barrel,0.038888883,cardoon,0.03506103,walking_stick,0.0329342,ear,0.032243535,birdhouse,0.031246321,corn,0.02556783,chime,0.02332471,cucumber,0.022907732
C:\IMAGES_SNEV\Flickr\picos\2015\49146171422.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49146171422.jpg,totem_pole,0.2589072,pole,0.12188331,steam_locomotive,0.11115142,church,0.09732539,monastery,0.07720233,volcano,0.05762172,birdhouse,0.027721656,cannon,0.018602798,castle,0.017249117,brass,0.013627092
C:\IMAGES_SNEV\Flickr\picos\2015\49158886568.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49158886568.jpg,bald_eagle,0.8823301,vulture,0.10350698,hen,0.0034968904,black_grouse,0.002836163,cock,0.0025723374,European_gallinule,0.0014935953,kite,0.0012051531,peacock,0.00083667965,magpie,0.00033031212,American_coot,0.00032441452
C:\IMAGES_SNEV\Flickr\picos\2015\49158887418.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49158887418.jpg,African_elephant,0.3586942,Indian_elephant,0.31653565,water_buffalo,0.10609848,bison,0.06870344,tusker,0.028317938,warthog,0.018959528,ram,0.012798743,ox,0.011999754,ibex,0.009598344,wild_boar,0.007355274
C:\IMAGES_SNEV\Flickr\picos\2015\49158888323.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49158888323.jpg,bald_eagle,0.73197174,kite,0.21642655,vulture,0.04092621,bustard,0.0041920105,common_iguana,0.0014908537,great_grey_owl,0.0006801278,pelican,0.0005826781,black_grouse,0.00029712188,white_stork,0.00029242842,limpkin,0.0002484756
C:\IMAGES_SNEV\Flickr\picos\2015\49159372006.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49159372006.jpg,gorilla,0.1371506,Kerry_blue_terrier,0.124116816,Bouvier_des_Flandres,0.09233981,American_black_bear,0.083044164,marmot,0.07965711,miniature_poodle,0.050193325,bison,0.045924585,beaver,0.043107238,standard_poodle,0.038311496,Newfoundland,0.03811147
C:\IMAGES_SNEV\Flickr\picos\2015\49159372226.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49159372226.jpg,brown_bear,0.93002397,bison,0.052086867,African_elephant,0.004281961,wild_boar,0.0023791303,warthog,0.0022979216,baboon,0.0019003969,hog,0.0018972296,American_black_bear,0.0014580828,Arabian_camel,0.0012181461,hyena,0.000763507
C:\IMAGES_SNEV\Flickr\picos\2015\49159372846.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49159372846.jpg,zebra,0.9715651,cheetah,0.005933974,gazelle,0.0054503963,bustard,0.0043721427,impala,0.0025302838,leopard,0.0020376923,ostrich,0.0017338116,hartebeest,0.0005406491,jaguar,0.00035838832,warthog,0.00035279302
C:\IMAGES_SNEV\Flickr\picos\2015\49159373611.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49159373611.jpg,warthog,0.20657726,wild_boar,0.19991092,hog,0.1529622,African_elephant,0.12732404,hippopotamus,0.06420047,water_buffalo,0.042972703,Indian_elephant,0.040384136,ox,0.038903065,bison,0.028706888,worm_fence,0.025426418
C:\IMAGES_SNEV\Flickr\picos\2015\49159373826.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49159373826.jpg,kite,0.971934,bald_eagle,0.0232571,vulture,0.0017167536,great_grey_owl,0.0015780131,prairie_chicken,0.00043814114,hen,0.00018243324,coucal,0.00012990505,ruffed_grouse,9.971913e-05,partridge,8.997822e-05,quail,8.9203626e-05
C:\IMAGES_SNEV\Flickr\picos\2015\49159374776.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49159374776.jpg,hyena,0.2702334,warthog,0.10574673,walking_stick,0.05836888,ibex,0.052474737,African_hunting_dog,0.03465464,hartebeest,0.033505213,grasshopper,0.023056637,tarantula,0.018197378,cricket,0.018008104,zebra,0.015140003
C:\IMAGES_SNEV\Flickr\picos\2015\49159605332.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49159605332.jpg,green_mamba,0.9400556,green_snake,0.04756563,vine_snake,0.010023458,night_snake,0.000619785,green_lizard,0.0002596277,garter_snake,0.00024612254,American_chameleon,0.00023752749,thunder_snake,0.00022263838,ringneck_snake,0.00015288423,hognose_snake,0.00010788237
C:\IMAGES_SNEV\Flickr\picos\2015\49162057833.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49162057833.jpg,artichoke,0.20322448,buckeye,0.12718676,acorn,0.09812272,broccoli,0.07507791,cardoon,0.06968688,coral_fungus,0.042552527,bee,0.040135622,earthstar,0.032897193,ant,0.025142087,ladybug,0.023373265
C:\IMAGES_SNEV\Flickr\picos\2015\49226624448.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49226624448.jpg,sliding_door,0.57532895,patio,0.14631408,cinema,0.09134585,refrigerator,0.044744167,prison,0.039142106,cash_machine,0.015558966,gas_pump,0.012336724,turnstile,0.007879743,restaurant,0.006339618,mobile_home,0.0056437864
C:\IMAGES_SNEV\Flickr\picos\2015\49226624603.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49226624603.jpg,library,0.1537997,stretcher,0.13239321,folding_chair,0.10720844,patio,0.10226585,bathtub,0.075697415,studio_couch,0.05719098,dining_table,0.048529625,washbasin,0.047853846,ping-pong_ball,0.045955863,wardrobe,0.040982578
C:\IMAGES_SNEV\Flickr\picos\2015\49227093371.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49227093371.jpg,home_theater,0.10104223,sliding_door,0.09759309,dining_table,0.08779815,library,0.07595217,prison,0.059924603,desk,0.05508764,patio,0.04296716,washbasin,0.040897194,bathtub,0.03442799,turnstile,0.031092212
C:\IMAGES_SNEV\Flickr\picos\2015\49227094331.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49227094331.jpg,medicine_chest,0.25537968,microwave,0.102160886,refrigerator,0.04744022,file,0.0426917,sliding_door,0.042564128,wardrobe,0.03583152,washbasin,0.033400115,washer,0.031845182,photocopier,0.030236017,desk,0.021066563
C:\IMAGES_SNEV\Flickr\picos\2015\49227322262.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49227322262.jpg,wardrobe,0.43787688,patio,0.29899734,sliding_door,0.07328042,home_theater,0.041385353,prison,0.019452946,bannister,0.016923882,ashcan,0.009381485,washbasin,0.0069544553,bathtub,0.0055760527,radiator,0.0051695714
C:\IMAGES_SNEV\Flickr\picos\2015\49227323057.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49227323057.jpg,patio,0.37980542,cash_machine,0.1826253,home_theater,0.14254172,cinema,0.10141197,sliding_door,0.09957509,barbershop,0.020648886,bakery,0.012177045,entertainment_center,0.011011004,restaurant,0.0059544663,refrigerator,0.004755697
C:\IMAGES_SNEV\Flickr\picos\2015\49384195912.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49384195912.jpg,breakwater,0.62002414,pier,0.11457519,lakeside,0.07278273,seashore,0.037671424,dock,0.029266689,patio,0.023008917,beacon,0.011417527,fountain,0.009425058,promontory,0.0058787526,obelisk,0.0044540716
C:\IMAGES_SNEV\Flickr\picos\2015\49413612781.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49413612781.jpg,daisy,0.31314212,bee,0.13204707,cabbage_butterfly,0.11851454,coral_fungus,0.08267386,picket_fence,0.07756756,chainlink_fence,0.04816578,ant,0.03712636,admiral,0.035806164,long-horned_beetle,0.033627316,monarch,0.020114861
C:\IMAGES_SNEV\Flickr\picos\2015\49456071893.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49456071893.jpg,buckeye,0.16593094,sulphur_butterfly,0.09174088,pot,0.08280655,daisy,0.058498193,cabbage_butterfly,0.053185094,bee,0.046354923,monarch,0.041272294,coral_fungus,0.040862337,hip,0.03453402,stone_wall,0.032657992
C:\IMAGES_SNEV\Flickr\picos\2015\49459952416.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49459952416.jpg,ladybug,0.2842441,leaf_beetle,0.13912037,bee,0.11927785,ant,0.099825315,sulphur_butterfly,0.04599558,long-horned_beetle,0.039039474,cabbage_butterfly,0.03787233,daisy,0.025457894,grasshopper,0.024874615,leafhopper,0.020632401
C:\IMAGES_SNEV\Flickr\picos\2015\49460184302.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49460184302.jpg,yellow_lady's_slipper,0.4038044,banana,0.2397194,chainlink_fence,0.1174414,picket_fence,0.053365786,bannister,0.026825966,jackfruit,0.022184918,padlock,0.014661211,buckeye,0.01224594,stone_wall,0.011934687,green_lizard,0.007307094
C:\IMAGES_SNEV\Flickr\picos\2015\49482833592.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49482833592.jpg,pineapple,0.71339613,obelisk,0.13302921,sea_urchin,0.021085225,maypole,0.0179089,pinwheel,0.015689844,cardoon,0.013439728,orange,0.012340375,fountain,0.011945997,ant,0.0076899193,coil,0.0070582554
C:\IMAGES_SNEV\Flickr\picos\2015\49616234868.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49616234868.jpg,buckeye,0.14209321,pot,0.13571061,cardoon,0.11116654,custard_apple,0.091930754,ear,0.05491525,artichoke,0.05135205,jackfruit,0.04530096,garden_spider,0.034120686,picket_fence,0.023929995,acorn,0.022668436
C:\IMAGES_SNEV\Flickr\picos\2015\49616234888.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49616234888.jpg,acorn,0.68114823,fig,0.18657535,jackfruit,0.049428023,Granny_Smith,0.033602577,banana,0.029185684,pot,0.009529877,earthstar,0.0028448338,bell_pepper,0.0020739066,ant,0.0010752967,hen-of-the-woods,0.00053798355
C:\IMAGES_SNEV\Flickr\picos\2015\49617007327.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49617007327.jpg,buckeye,0.4295852,cardoon,0.10903315,jackfruit,0.08028314,daisy,0.058558542,custard_apple,0.049423996,broccoli,0.047870316,pomegranate,0.029670507,pot,0.028251002,artichoke,0.024541408,banana,0.02212413
C:\IMAGES_SNEV\Flickr\picos\2015\49633615371.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49633615371.jpg,cliff,0.48765454,fountain,0.09367191,volcano,0.06292299,mushroom,0.06126538,valley,0.019668387,alp,0.016961824,dam,0.015703237,hen-of-the-woods,0.015479777,breakwater,0.0139437225,nail,0.011634229
C:\IMAGES_SNEV\Flickr\picos\2015\49633615541.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49633615541.jpg,volcano,0.57872415,valley,0.0957318,cliff,0.09342664,alp,0.056618154,thatch,0.032761447,suspension_bridge,0.009295343,castle,0.007992698,mountain_tent,0.00779384,seashore,0.006943345,lumbermill,0.0067496654
C:\IMAGES_SNEV\Flickr\picos\2015\49633883947.jpg,C:\IMAGES_SNEV\Flickr\picos\2015\49633883947.jpg,thatch,0.31977472,broom,0.16742706,suspension_bridge,0.08240258,fountain,0.0442736,viaduct,0.039131243,greenhouse,0.031287294,castle,0.028069869,damselfly,0.021312002,vault,0.017798109,picket_fence,0.016397582
